Review Id,Review Title,Reviewer ID,Writer ID,Feedback Type,Comment Text,Comment Date,Comment Word Count,Writer Helpfulness Rating,Instructor Endorsed,Revision Plan Count
1,Tagasiside kirjutamisülesande näidetele,242088,242097,likert explanation,"Olemas on 2 näidet ning mõlemad vist sobivad. Tekib küsimus, kuidas on need seotud vastutusega? Kirjandis peab analüüsima vastutuse ja sõnavabaduse seoseid.",18/03/2022 13:04,22,,, 
1,Tagasiside kirjutamisülesande näidetele,242021,242310,rating explanation,Kolmas näide on kõige asjakohasem.,18/03/2022 12:58,5,,, 
1,Tagasiside kirjutamisülesande näidetele,242021,242310,likert explanation,Esimesel ja kolmandal tekstil on toodud välja sõnavabaduse ja vastutuse seosed.,18/03/2022 12:58,11,,, 
1,Tagasiside kirjutamisülesande näidetele,242021,242310,contextual comment,"Näitest on raske arusaada, kuna ise pole kursis. Ei mõista kus on sõnavabadus ja kus on vastutus.",18/03/2022 12:58,17,,, 
1,Tagasiside kirjutamisülesande näidetele,242021,242310,contextual comment,Vastutuse ja sõnavabaduse seos on olemas,18/03/2022 12:58,6,,, 
1,Tagasiside kirjutamisülesande näidetele,242021,242310,contextual comment,Seos olemas,18/03/2022 12:58,2,,, 
1,Tagasiside kirjutamisülesande näidetele,241890,242471,rating explanation,"Kõik kolm näidet on minu arvates head, kuid esimene on kõige konkreetsem (lugejana on mulle kohe selge näite ja väite vaheline seos). ",18/03/2022 12:55,22,,, 
1,Tagasiside kirjutamisülesande näidetele,241890,242471,likert explanation,"Tekstis on kolm näidet, mis on toovad - kaudselt või otseselt - välja sõnavabaduse ja vastutuse seose (sõnavabadusega kaasneb vastutus).",18/03/2022 12:55,20,,, 
1,Tagasiside kirjutamisülesande näidetele,241890,242471,contextual comment,Seos sõnavabaduse ja vastutuse vahel on minu arvates väites edasi antud (sõnavabadusega kaasneb vastutus) ja näide tõestab väidet.,18/03/2022 12:55,18,,, 
1,Tagasiside kirjutamisülesande näidetele,241890,242471,contextual comment,"Seos sõnavabaduse ja vastutuse vahel on ka selles väites minu arvates edasi antud (inimesed kasutavad oma sõnavabadust, et teisi vastutama panna) ja näide tõestab väidet.",18/03/2022 12:55,25,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,241890,242471,contextual comment,"Selles väite-näite plokis tuleks välja mõelda, mis on selle keskne mõte. Üks võimalus on jällegi näidata, et sõnavabadusega kaasneb vastutus (vihakõne on kriminaliseeritud), aga siis tuleks ka näidet veidi laiendada/täpsustada (nt välja tuua, mis oleks Helme karistus vms).",18/03/2022 12:55,38,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,241994,242675,rating explanation,"Sul on hetkel pigem sisuline mõttearendus olemas, kuid väiteid toetavaid näiteid ei ole. ",18/03/2022 12:50,13,,, 
1,Tagasiside kirjutamisülesande näidetele,241994,242675,likert explanation,"Oled küll oma sonadega lahti seletanud mõtted, kuid konkreetseid näiteid ei ole, mis muudaksid mõtted vettpidavaks. ",18/03/2022 12:50,16,,, 
1,Tagasiside kirjutamisülesande näidetele,241994,242675,contextual comment,"Seosed on igas lõigus olemas, kuid vaja on lisada näited tänapäeva ühiskonnast/meediast/ilukirjandusest/filmikunstist. Usun, et leiad ilusti oma mõtete juurde vajalikud näited. :)",18/03/2022 12:50,22,5,Yes,1
1,Tagasiside kirjutamisülesande näidetele,241994,242565,rating explanation,Rowlingu näide meeldib mulle kõige enam.,18/03/2022 12:46,6,,, 
1,Tagasiside kirjutamisülesande näidetele,241994,242565,likert explanation,"On olemas! Lihtsalt nii nagu ma ka allpool ütlen, on arsti, õpetaja ja lapsevanema näited natuke “far-fetched” :)",18/03/2022 12:46,18,,, 
1,Tagasiside kirjutamisülesande näidetele,241994,242565,contextual comment,"1. sobib hästi, eriti kui hakkad edaspidi selgemalt avama oma mõtet. ",18/03/2022 12:46,11,5,, 
1,Tagasiside kirjutamisülesande näidetele,241994,242565,contextual comment,"2. on loogiline, kuid väga sarnane esimesega, ehk vaja kaaluda läbi, kas see ikka on eraldi väide/näide :)",18/03/2022 12:46,18,5,Yes, 
1,Tagasiside kirjutamisülesande näidetele,241994,242565,contextual comment,3. ja 2. on enamvähem sama :) ,18/03/2022 12:46,7,4,Yes, 
1,Tagasiside kirjutamisülesande näidetele,241994,242565,contextual comment,"Vanemate, õpetajate ja arstide mõtted on minu arvamusel natuke liialdatud. Minu arust ei saa pidada oma sõnade valimist teiste tervise/heaolu nimel otseselt sõnavabaduse piiramiseks, kuid mõistan, kuhu sihid. ",18/03/2022 12:46,28,5,Yes, 
1,Tagasiside kirjutamisülesande näidetele,241994,242565,contextual comment,"Nõukogude Liidu näide on väga tõsi, kuid kuna töökäsk on tänapäevast rääkida, siis Sul võib raskeks minna äkki. Samas võid kindlasti hakata oma mõtet edasi arendama ning vaadata, äkki jõuad väga hea mõttekäiguni. :) ",18/03/2022 12:46,34,5,Yes, 
1,Tagasiside kirjutamisülesande näidetele,241994,242565,contextual comment,Rowlingu näide on väga hea! ,18/03/2022 12:46,5,5,, 
1,Tagasiside kirjutamisülesande näidetele,242629,242019,rating explanation,,18/03/2022 12:43,0,,, 
1,Tagasiside kirjutamisülesande näidetele,242629,242019,likert explanation,,18/03/2022 12:43,0,,, 
1,Tagasiside kirjutamisülesande näidetele,242629,242016,rating explanation,väha hea,18/03/2022 12:43,2,,, 
1,Tagasiside kirjutamisülesande näidetele,242629,242016,likert explanation,,18/03/2022 12:43,0,,, 
1,Tagasiside kirjutamisülesande näidetele,242034,242356,rating explanation,Esimene näide meeldis kõige enam.,18/03/2022 12:29,5,,, 
1,Tagasiside kirjutamisülesande näidetele,242034,242356,likert explanation,On olemas teemakohased näited.,18/03/2022 12:29,4,,, 
1,Tagasiside kirjutamisülesande näidetele,242034,242356,contextual comment,Näide toetab ja avab väidet. Mingi konkreetne vihakõne avaldamine ajakirjanduses.,18/03/2022 12:29,10,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,242034,242356,contextual comment,Hea väide. Võibolla oleks vaja mingit konkreetset näidet ekre räuskamisest.,18/03/2022 12:29,10,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,242034,242356,contextual comment,"Ma pole kindel, kas näide võib olla ainult tsitaat või peaks olema ka midagi konkreetset nagu ma ka eelmiste näidete juures välja tõin. Ehk oleks hea mõelda mingi situatsioon või kirjandusest midagi, sest eksamiolukorras pole nkn võimalik tsitaate internetist leida ",18/03/2022 12:29,40,5,Yes, 
1,Tagasiside kirjutamisülesande näidetele,242135,242882,rating explanation,2 näide meeldib mulle. :) ,18/03/2022 12:28,5,,, 
1,Tagasiside kirjutamisülesande näidetele,242135,242882,likert explanation,"On toodud näited ühiskonnast rohkem. :) Kuid võiks rohkem konkreetsemalt välja tuua, kus need näide tulid. :) ",18/03/2022 12:28,17,,, 
1,Tagasiside kirjutamisülesande näidetele,242135,242882,contextual comment,"1.väite-näite seos on see, et sõnavabaduses peab vastutama oma tegude eest ning ohver saab kaitset:)",18/03/2022 12:28,15,,, 
1,Tagasiside kirjutamisülesande näidetele,242135,242882,contextual comment,"2.väite-näite seos sobivad omavahel, et riigikogus on vihakõne ja on eriarvamused. See sobib tänapäeva ühiskonda. :) ",18/03/2022 12:28,16,,, 
1,Tagasiside kirjutamisülesande näidetele,242135,242882,contextual comment,3.väite-näite seos on olemas. Sõnavabaduse teemal on olemas. See on ka aktuaalne teema tänapäeva ühiskonnast. :) ,18/03/2022 12:28,16,,, 
1,Tagasiside kirjutamisülesande näidetele,242034,242090,rating explanation,"Teine näide meeldib, sest see läheb väitega kokku ja on selge. ",18/03/2022 12:21,11,,, 
1,Tagasiside kirjutamisülesande näidetele,242034,242090,likert explanation,On olemas teemakohased näited.,18/03/2022 12:21,4,,, 
1,Tagasiside kirjutamisülesande näidetele,242034,242090,contextual comment,Teises lähevad näide ja väide  kokku. ,18/03/2022 12:21,6,4,, 
1,Tagasiside kirjutamisülesande näidetele,242034,242090,contextual comment,"Kolmandas jäi väide  segaseks, ilmselt on asi sõnastuses.",18/03/2022 12:21,8,5,, 
1,Tagasiside kirjutamisülesande näidetele,242034,242090,contextual comment,Helme näide on hea. ,18/03/2022 12:21,4,4,Yes, 
1,Tagasiside kirjutamisülesande näidetele,241890,242634,rating explanation,"Pidin hetkel panema ühe tähekese, sest väited ja konkreetsed näited puuduvad. ",18/03/2022 12:15,11,,, 
1,Tagasiside kirjutamisülesande näidetele,241890,242634,likert explanation,"Hetkel ei ole sa veel konkreetseid näited välja toodud ning rõhutaksin, et ülesandeks oli tuua välja vastutuse ja sõnavabaduse SEOSED tänapäeva ühiskonnas…hetkel tundub, et võid teemast kõrvale kalduda.",18/03/2022 12:15,28,,, 
1,Tagasiside kirjutamisülesande näidetele,241890,242634,contextual comment,"Kuna konkreetsed väite-näite plokid puuduvad, siis lihtsalt rõhutaksin, et ära unusta ka ülesande teist osa ehk vastutust. Näiteid otsides püüa leida seoseid sõnavabaduse ja vastutuse vahel (minul enda oli abi eksamivihiku näidetest). Hetkel jääb mulle mulje, et oled keskendunud ainult sõnavabadusele.",18/03/2022 12:15,41,,Yes,1
1,Tagasiside kirjutamisülesande näidetele,242135,242143,rating explanation,Mulle meeldib kõige rohkem esimene näide. ,18/03/2022 12:12,6,,, 
1,Tagasiside kirjutamisülesande näidetele,242135,242143,likert explanation,On olemas näide näiteks Ukraina ja Venemaa suhtes. Näide ka Soome kohta. ,18/03/2022 12:12,12,,, 
1,Tagasiside kirjutamisülesande näidetele,242135,242143,contextual comment,"1.väitel on olemas näide, kuid vastutuse kohta võiks rohkem välja tuua.:) ",18/03/2022 12:12,11,,, 
1,Tagasiside kirjutamisülesande näidetele,242135,242143,contextual comment,"2.väitel on näide, kuid minu arust see väga ei sobi teemaga kokku ning vastutusest on puudu.:) ",18/03/2022 12:12,16,,, 
1,Tagasiside kirjutamisülesande näidetele,242135,242143,contextual comment,3.väitel ei ole kindalat näidet ning on ka vastutuse seos puudu:) ,18/03/2022 12:12,11,,, 
1,Tagasiside kirjutamisülesande näidetele,242445,242670,rating explanation,"Üks tuntumaid rakendusi, mis igapäevaselt kasvab meie ühiskonnas on TikTok. Keskkond annab võimaluse inimestel laadida ülesse lühivideoid, mis on vägagi kuulsad praegu. Seejuures on TikTok´is võimalik avaldada enda arvamust anonüümselt ilma, et keegi teaks, kes oled reaalsuses. Anonüümsus annab võimaluse mitte vastutust võtta enda kommentaari eest. Juhul, kui peaks kommentaariga kaasnema halba kaja, siis keegi ei tea, kes selle tegelikkuses kirjutas. - See näoide on mu lemmik ning hästi põhjendatud",18/03/2022 11:37,70,,, 
1,Tagasiside kirjutamisülesande näidetele,242445,242670,likert explanation,Siin oleamas isegi kolm ning kõik on sobivatest allikatest võetud ning põhjendatud.,18/03/2022 11:37,12,,, 
1,Tagasiside kirjutamisülesande näidetele,242445,242670,contextual comment,Sõnavabauduse kasutamisega ongi tekkinud nn tühistamiskultuur ning see on üha rohekm levimas ning selle kasutamisel tuleb ka nii samuti vastutada.,18/03/2022 11:37,20,5,, 
1,Tagasiside kirjutamisülesande näidetele,242445,242670,contextual comment,"Sõnavabdusel ongi suur ulatusmäär ning osad inimesed kasutavad seda kehvasti, kuid nad peavad lõpuks olema selle eest ikkagi vastutavad, mida julgevad avalikult öelda.",18/03/2022 11:37,23,5,, 
1,Tagasiside kirjutamisülesande näidetele,241892,243233,rating explanation,,18/03/2022 11:29,0,,, 
1,Tagasiside kirjutamisülesande näidetele,241892,243233,likert explanation,,18/03/2022 11:29,0,,, 
1,Tagasiside kirjutamisülesande näidetele,241892,242328,rating explanation,,18/03/2022 11:27,0,,, 
1,Tagasiside kirjutamisülesande näidetele,241892,242328,likert explanation,,18/03/2022 11:27,0,,, 
1,Tagasiside kirjutamisülesande näidetele,241892,242328,contextual comment,"Näitena võiksid tuua  ühiskonnas toimunud sündmusi või siis raamatutest loetut. Näiteks netikommentaatorid , vihakõne vms.",18/03/2022 11:27,15,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,242445,242330,rating explanation,Igal asjal on õige koht ja ajastus,18/03/2022 11:08,7,,, 
1,Tagasiside kirjutamisülesande näidetele,242445,242330,likert explanation,Minu arust olemas kõik nõutud näited.,18/03/2022 11:08,6,,, 
1,Tagasiside kirjutamisülesande näidetele,242445,242330,contextual comment,"Tõesti on võimalus, kuid peaks mõneti tooma konkreetsema näite.",18/03/2022 11:08,9,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,242445,242330,contextual comment,"Igal öeldus on ajastus, aga millal ning kuidas arusaada? Võiks samuti tuua natuke konkreetsema näite",18/03/2022 11:08,15,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,242019,242016,rating explanation,Kõige rohkem meeldib mulle esimene näide. ,18/03/2022 11:07,6,,, 
1,Tagasiside kirjutamisülesande näidetele,242019,242016,likert explanation,Tal on rohkem kui kaks näidet. ,18/03/2022 11:07,6,,, 
1,Tagasiside kirjutamisülesande näidetele,242019,242016,contextual comment,On hea väide ja sobib selle teemale. ,18/03/2022 11:07,7,,, 
1,Tagasiside kirjutamisülesande näidetele,242019,242016,contextual comment,Näide sobib aga võib olla pikem. ,18/03/2022 11:07,6,,, 
1,Tagasiside kirjutamisülesande näidetele,242019,242016,contextual comment,"Sobib ja võib olla rohkem seletust, selle näite põhjal. ",18/03/2022 11:07,9,,, 
1,Tagasiside kirjutamisülesande näidetele,242019,242016,contextual comment,Sobib võiks olla pikem ning rohkem näiteid selle teema kohta. ,18/03/2022 11:07,10,,, 
1,Tagasiside kirjutamisülesande näidetele,242019,242629,rating explanation,Tal ei ole näiteid,18/03/2022 11:03,4,,, 
1,Tagasiside kirjutamisülesande näidetele,242019,242629,likert explanation,Ta ei ole toonud ühtegi näited ja võib neid otsida internetist. ,18/03/2022 11:03,11,,, 
1,Tagasiside kirjutamisülesande näidetele,242019,242629,contextual comment,Ei ole näiteid ning ei saa oma arvamust anda. ,18/03/2022 11:03,9,,, 
1,Tagasiside kirjutamisülesande näidetele,242127,242030,rating explanation,Mulle meeldib enim teine näide. See haakub väga ka praegu aktuaalsete teemadega (nt Ukraina kriis).,18/03/2022 10:45,15,,, 
1,Tagasiside kirjutamisülesande näidetele,242127,242030,likert explanation,Olemas on kaks väidet ja kaks näidet nende kohta.,18/03/2022 10:45,9,,, 
1,Tagasiside kirjutamisülesande näidetele,242127,242030,contextual comment,"Näited mõlema väite puhul on head, kuna need on konkreetsed ja sobivad väitega kokku.",18/03/2022 10:45,14,,, 
1,Tagasiside kirjutamisülesande näidetele,242127,241815,rating explanation,Esimene näide on väga hea,18/03/2022 10:41,5,,, 
1,Tagasiside kirjutamisülesande näidetele,242127,241815,likert explanation,Head konkreetsed näited,18/03/2022 10:41,3,,, 
1,Tagasiside kirjutamisülesande näidetele,242127,241815,contextual comment,"1) See on hea näide, kuidas sõnavabaduse vääral kasutamisel võivad olla kurvad tagajärjed.",18/03/2022 10:41,13,5,Yes, 
1,Tagasiside kirjutamisülesande näidetele,242127,241815,contextual comment,"2) Võiksid juurde kirjutada, kas kiusajad pidid oma tegude eest hiljem ka vastutama.",18/03/2022 10:41,13,5,Yes, 
1,Tagasiside kirjutamisülesande näidetele,242150,242125,rating explanation,Mulle meeldib kuidas on ära põhjendatud mis toimub tänapäeval sotsiaalmeedias.,18/03/2022 10:27,10,,, 
1,Tagasiside kirjutamisülesande näidetele,242150,242125,likert explanation,On ära märgitud kelle kirjutatud tekstidestt on saadud vastuseid ja on kergem mõista.,18/03/2022 10:27,13,,, 
1,Tagasiside kirjutamisülesande näidetele,242150,242125,contextual comment,kõikides plokkides on välja toodud seletused mis teeb arusaadavaks.,18/03/2022 10:27,9,,, 
1,Tagasiside kirjutamisülesande näidetele,242150,242114,rating explanation,Mulle meeldib kuidas on sõnavabadusest kirjutatud.,18/03/2022 10:22,6,,, 
1,Tagasiside kirjutamisülesande näidetele,242150,242114,likert explanation,On rohkem kui kas näidet ja põhjendused.,18/03/2022 10:22,7,,, 
1,Tagasiside kirjutamisülesande näidetele,242150,242114,contextual comment,Väga hea näide  tänapevasest sõnavabadusest tooodud.,18/03/2022 10:22,6,,, 
1,Tagasiside kirjutamisülesande näidetele,242105,242777,rating explanation,Esimene näide meeldib kõige rohkem. ,18/03/2022 10:14,5,,, 
1,Tagasiside kirjutamisülesande näidetele,242105,242777,likert explanation,Ühiskond ja meedia. ,18/03/2022 10:14,3,,, 
1,Tagasiside kirjutamisülesande näidetele,242105,242777,contextual comment,"Esimese näitega mõtlesin, et võiks olla mingi konkreetne näide isiku tühistamisest.",18/03/2022 10:14,11,,Yes, 
1,Tagasiside kirjutamisülesande näidetele,242105,242777,contextual comment,Teine ja kolmas on minu arvates huvitavad. ,18/03/2022 10:14,7,,, 
1,Tagasiside kirjutamisülesande näidetele,242105,242555,rating explanation,Kõige huvitavam näide on teine näide. ,18/03/2022 10:11,6,,, 
1,Tagasiside kirjutamisülesande näidetele,242105,242555,likert explanation,Näited on ilukirjandusest ja tänapäeva ühiskonnast. ,18/03/2022 10:11,6,,, 
